frame,x,y,z
0,0.09394005726672099,-0.28330215159899347,0.03417936295430922
1,0.09489143412451582,-0.28263291657171513,0.03454775294452379
2,0.09620106454634678,-0.28184035667307217,0.0352815067777578
3,0.09724847658572412,-0.28143663298383853,0.036337916167780725
4,0.09779892885355276,-0.28143738981991656,0.03753306201162104
5,0.09796326145142087,-0.281486623507558,0.03848128086789164
6,0.0980447332984766,-0.2813135616763416,0.0387952747983239
7,0.0984242072386878,-0.2809761043843285,0.03846532772393941
8,0.09930063206449509,-0.28064596937143776,0.037933013759130704
9,0.10044576747194474,-0.28023024325145857,0.03765201361007526
10,0.101365752738974,-0.27936656053276027,0.037669008768589814
11,0.10176363416861463,-0.2778528168953315,0.037753584588461425
12,0.1017757214120628,-0.2759426149947455,0.037808157346875995
13,0.1017939318028983,-0.27414435261161285,0.037915038260233055
14,0.10213014471941434,-0.2728138120310962,0.03798176682819541
15,0.10279477941624988,-0.27192694686379476,0.03760557837885559
16,0.10354885819776413,-0.2711206516049407,0.03647171142491756
17,0.10416391865863785,-0.2699976466837326,0.0348189690766898
18,0.10459457498458581,-0.2685478056612742,0.033365402556307176
19,0.10490628611775114,-0.2672573419923132,0.03272906059744175
20,0.10518003393037006,-0.26665312408436154,0.03292903407582465
21,0.105521279994826,-0.26674696461168923,0.033447108016424656
22,0.10598636194485808,-0.2670770577765886,0.03372631530948812
23,0.10641160409960328,-0.2672567576938672,0.03357090713434847
24,0.10646353305750415,-0.2672626122736878,0.0331203514620856
25,0.10599257371373304,-0.26713175972550646,0.03259109722888815
26,0.10532115347336962,-0.26664303780068904,0.03214007993728815
27,0.10507972554649742,-0.26556382316355387,0.03188115872188656
28,0.10566210126980081,-0.2641097255574122,0.03185525389632554
29,0.10684951682066175,-0.26286457197625657,0.03197403247650705
30,0.10804769943842477,-0.2621827200509706,0.03210063772001504
31,0.10889564096286956,-0.26184868233422687,0.03218576660714694
32,0.10953644387419573,-0.2614055053023845,0.0322404438501938
33,0.11023703154450848,-0.2606983696413659,0.03222333567914391
34,0.11087719067690453,-0.2599856290019539,0.0320604306976352
35,0.11100699254344382,-0.25958308815271314,0.03175586201007018
36,0.1104158564746884,-0.2595073262999366,0.031417224443774004
37,0.10946106282612157,-0.2595135566369568,0.031218175032991832
38,0.10876854521273412,-0.2594717895209691,0.031355225961482526
39,0.10874118242753983,-0.2595942433320614,0.03192858449434957
40,0.10937792624595355,-0.26013711924977256,0.032778274386812314
41,0.11036277867216278,-0.2609403267002513,0.033472251420369546
42,0.11124574903655246,-0.261502971003077,0.03354803258998071
43,0.1116949427829167,-0.2615382534335743,0.032831817316628154
44,0.11168771118943534,-0.2612993793269511,0.031522816642977125
45,0.11143356333134948,-0.2613725652114401,0.030005097276574095
46,0.1111314180593589,-0.26224214319419287,0.028654358591258564
47,0.1108519698446584,-0.26396325877528526,0.02773175564220502
48,0.11060598105138601,-0.2661358545382928,0.027217628765944756
49,0.11047552131602807,-0.2681771825874278,0.026708217924821028
50,0.1106773413940193,-0.269589835672644,0.02567598436868121
51,0.11142843744394296,-0.27001788728836434,0.023976164447068425
52,0.11266410033136756,-0.2693429976665713,0.022097666466846605
53,0.11393194089130244,-0.2679390234445716,0.020898178401268723
54,0.11466457235494594,-0.2666375435659856,0.02103126530418468
55,0.11455814932721926,-0.26617147787671475,0.02249870915052638
56,0.11371214426604329,-0.2666691367831977,0.02464776994898284
