frame,x,y,z
0,0.08678125913555365,-0.28808025025832634,0.03342984705852836
1,0.09540193439214477,-0.28440341368390293,0.03399565107776288
2,0.10556932830572048,-0.2722847883968692,0.033547229866845454
3,0.0915448650682948,-0.2830803262497156,0.038712016008294936
4,0.10105669887708305,-0.2822951811864287,0.031615346198989466
5,0.09747377382947378,-0.2811638795791597,0.043052814933263635
6,0.10204857969395517,-0.28622007014455514,0.045294456309285226
7,0.09154267532817965,-0.27887242901518683,0.039258669824946274
8,0.09489055901100614,-0.27512551975936067,0.03055205725644007
9,0.10597892952047355,-0.28239249425038543,0.03799473890871421
10,0.10519387154461557,-0.2883004231606891,0.03767740799036205
11,0.09970940475993023,-0.2763266502281927,0.04230929602024438
12,0.1034670542400012,-0.2719345405008579,0.0375120172633981
13,0.10096984429235964,-0.27761520029252745,0.02958200124474402
14,0.0973993209595552,-0.26591798487849283,0.043338119327446724
15,0.10386728485907587,-0.27443623900686404,0.04082986695267553
16,0.10595792498507102,-0.26944683898136224,0.040601324591374416
17,0.10670688223142191,-0.27573683641491153,0.034408900259832995
18,0.09926520223112582,-0.27221516953554764,0.027573448616470465
19,0.10690886391332599,-0.258453047979111,0.028521227384242384
20,0.11071794409738729,-0.2610203768191386,0.03230798456488196
21,0.0973080912046457,-0.27186158395937443,0.03831317001993243
22,0.10827545670925431,-0.2662453363945424,0.03363876033726132
23,0.10610009114937992,-0.2741897388986597,0.03644666460013112
24,0.1108143815422684,-0.25903400082465355,0.027952537138142327
25,0.10703420464018269,-0.26525078202267494,0.036367362704911824
26,0.10754828049321932,-0.27630137587077225,0.03220120548801708
27,0.09473540333780398,-0.2664641330525955,0.028729916818016087
28,0.10577710884720522,-0.264079594483011,0.030619009454034566
29,0.10560352737032322,-0.2545856529211063,0.03476044042101699
30,0.11527017728222494,-0.2623014135931331,0.03188613762281498
31,0.10943570817447609,-0.2637611421858189,0.03324876631813754
32,0.10607346915683126,-0.2668656292182748,0.026068060845030792
33,0.1067010065879247,-0.25756629235514256,0.04098617697426374
34,0.11225316922071078,-0.25816425998916404,0.028140521467975424
35,0.12032910451248645,-0.2596807471758614,0.03210045618457256
36,0.1106382846123044,-0.2548847292170988,0.03125447986370718
37,0.10416976534901091,-0.2655224356088744,0.03404645431233342
38,0.10742214717667994,-0.26217847371187586,0.024007494738625536
39,0.10912145229662314,-0.25447148133632447,0.03508277504517732
40,0.10634833315817385,-0.2512962344304891,0.03004289103365384
41,0.10902287044380024,-0.2702588609168122,0.03423857311949498
42,0.11577200958454022,-0.2642374821226622,0.04213796142694367
43,0.11543312539794391,-0.26047367130156623,0.031108840592457523
44,0.1076718482765234,-0.2607962443840676,0.029504596002514715
45,0.11198236338865795,-0.26096907866428787,0.03185864578384103
46,0.11347412580069437,-0.25546860443033026,0.030019885426639602
47,0.1072764237865332,-0.2622499586812481,0.020930529277715427
48,0.11280747227096428,-0.2699171242243636,0.026423926895462625
49,0.111408593932698,-0.2713607102466542,0.03064940227541816
50,0.1074494735919221,-0.26650679523445164,0.030483403492312183
51,0.10967791774788455,-0.27225758605296674,0.02334342277263532
52,0.10803484839599688,-0.28285754485202114,0.02343582073360955
53,0.1206784309293999,-0.26016033405607186,0.012810978330702025
54,0.11895981840272603,-0.263556575649731,0.01639878703693539
55,0.1107580729442166,-0.2605895682176931,0.021421062378678926
56,0.11854418052449368,-0.26870771864242854,0.024997790992004373
57,0.11393361395833465,-0.266722903589892,0.03184667473601924
58,0.10766184932811566,-0.2747417380938059,0.029962431216545772
59,0.10206817509015303,-0.26093268270218617,0.029306766273662486
60,0.11648378474068855,-0.2766249625794984,0.026779458760789264
61,0.11684416896743524,-0.2731281103268408,0.028803219894318752
62,0.12114622946275731,-0.27971353658470743,0.018191284583443136
63,0.11845559036898096,-0.2755849486218194,0.023355005027281706
64,0.11294359251321053,-0.2806184068952067,0.02712459069544495
65,0.11259038517203446,-0.2809086804607566,0.027085064624076925
66,0.11419409612237584,-0.27313525638954894,0.028053792940395648
67,0.11962055902685072,-0.27957351317255585,0.024214693967593712
68,0.1226937191827008,-0.28678049207945794,0.02333390352449244
69,0.11522603666972862,-0.28094485920352474,0.022850040400891353
70,0.12479453320436729,-0.2925320183253239,0.02426894293352584
71,0.11281427406693693,-0.276304349405068,0.01761773700092087
72,0.11890446800468929,-0.2848123143161849,0.023074792507787968
73,0.1208949531312474,-0.2957193837273199,0.016919118058041836
74,0.11274552390689303,-0.28484349641355444,0.013202948437257604
75,0.11068980066704664,-0.2884505729750479,0.01776398262224935
76,0.11564729952045177,-0.2985274750347706,0.02491683798967234
77,0.12066844514330999,-0.29625949044599104,0.014332799392921211
78,0.11744453906763716,-0.29515904106087937,0.014825053666389771
79,0.11288719611367241,-0.30054607541793943,0.019411439798405455
80,0.11349251663510394,-0.29915836953055275,0.01966236745870697
81,0.1175653264195185,-0.29412969064889644,0.017634871435662853
82,0.1177544679028393,-0.30018761024409035,0.018748669488258703
83,0.11484102176596546,-0.29795903668291424,0.018465397540173557
84,0.11711852129328855,-0.30262087599331067,0.009703819346548306
85,0.1119712329284555,-0.30264874260516766,0.010467684369626893
86,0.11167896655747624,-0.2957380434877016,0.021388519933626306
87,0.10929401102323624,-0.3108494545027858,0.014572846037104849
88,0.11922741669756652,-0.3054310667043339,0.02007346350990203
89,0.1213898303728456,-0.3043502880811474,0.012410194689580357
90,0.11737231392258542,-0.3143867442284095,0.005011034085887013
91,0.1155176114354565,-0.3161878078542177,0.014785165218269686
