frame,x,y,z
0,0.0956,-0.2902,0.0379
1,0.09602024902256952,-0.2889395312874983,0.03789558428151149
2,0.09644031247500115,-0.2876812886792224,0.03788233907590294
3,0.09686000486909958,-0.2864274943478924,0.03786027023188427
4,0.09727914088051841,-0.2851803626101601,0.03782938749443575
5,0.09769753543059415,-0.2839420960159215,0.03778970450050484
6,0.09811500376807177,-0.2827148814584099,0.037741238772984534
7,0.09853136155068565,-0.2815008863119403,0.03768401171297575
8,0.09894642492655993,-0.2803022546041264,0.03761804859033718
9,0.09936001061539237,-0.2791211032293293,0.03754337853252685
10,0.09977193598938566,-0.27795951821002685,0.03746003451174022
11,0.10018201915389084,-0.2768195510127048,0.03736805333035066
12,0.10059007902772675,-0.2757032149247776,0.037267475604658484
13,0.10099593542314049,-0.274612481498937,0.037158345746955986
14,0.10139940912537315,-0.27354927707120724,0.03704071194591619
15,0.10180032197179607,-0.27251547935885817,0.036914626145314114
16,0.10219849693058243,-0.2715129141441827,0.03678014402108984
17,0.10259375817887953,-0.2705433520499967,0.0366373249567636
18,0.10298593118044715,-0.2696085054125555,0.03648623201721367
19,0.10337484276272794,-0.26871002525740967,0.03632693192082874
20,0.10376032119331546,-0.2678494983835415,0.036159495010046866
21,0.10414219625578644,-0.26702844456093133,0.03598399522029433
22,0.1045202993248635,-0.26624831384650316,0.03580051004733775
23,0.10489446344087537,-0.26551048402319033,0.035609120513064196
24,0.10526452338348158,-0.26481625816664345,0.035409911129704166
25,0.10563031574462908,-0.2641668623438785,0.03520296986251337
26,0.10599167900070867,-0.26356344344792876,0.03498838809092977
27,0.10634845358387926,-0.26300706717232636,0.034766260568222976
28,0.10670048195252851,-0.2624987161289886,0.034536685379653875
29,0.10704760866083886,-0.26203928811283456,0.03429976389916292
30,0.1073896804274279,-0.26162959451619633,0.0340556007446063
31,0.10772654620303325,-0.26127035889582534,0.03380430373155958
32,0.10805805723721155,-0.26096221569502387,0.033545983825709426
33,0.10838406714402252,-0.2607057091231601,0.03328075509385427
34,0.10870443196666887,-0.2605012921945436,0.033008734653535585
35,0.10901901024106356,-0.26034932592836035,0.03273004262132214
36,0.10932766305829636,-0.2602500787110797,0.032444802059769864
37,0.10963025412597209,-0.2602037258224587,0.03215313892308089
38,0.10992664982839356,-0.26021034912598207,0.03185518200148571
39,0.11021671928556248,-0.26026993692428385,0.03155106286437308
40,0.11050033441097235,-0.2603823839798056,0.031240915802192654
41,0.11077736996816784,-0.2605474917006562,0.03092487776715609
42,0.11104770362604581,-0.26076496849134306,0.03060308831276282
43,0.11131121601287311,-0.2610344302677568,0.030275689532177165
44,0.11156779076899792,-0.26135540113549943,0.029942825995483986
45,0.1118173145982308,-0.2617273142303576,0.02960464468585059
46,0.11205967731787313,-0.2621495127194376,0.029261294934623115
47,0.11229477190737072,-0.26262125096119227,0.02891292835538602
48,0.11252249455557103,-0.26314169582229363,0.028559698777013774
49,0.11274274470656327,-0.2637099281490227,0.028201762175744362
50,0.11295542510408105,-0.2643249443905804,0.02783927660630459
51,0.11316044183444801,-0.2649856583714506,0.027472402132117532
52,0.11335770436804751,-0.26569090320968675,0.027101300754623043
53,0.11354712559929786,-0.266439433377733,0.026726136341742503
54,0.11372862188511576,-0.2672299269021412,0.02634707455551933
55,0.11390211308185073,-0.2680609876982979,0.025964282778967295
56,0.11406752258067428,-0.268931148036039,0.025577930042158893
57,0.11422477734140817,-0.26983887113179683,0.025188186947586427
58,0.11437380792477697,-0.2707825538627019,0.02479522559482874
59,0.11451454852307047,-0.27176052959784586,0.024399219504556903
60,0.11464693698920245,-0.2727710711417061,0.024000343541912352
61,0.11477091486415315,-0.2738123937845323,0.02359877383929137
62,0.11488642740278314,-0.27488265845430887,0.023194687718569987
63,0.11499342359800714,-0.27597997496472615,0.02278826361280363
64,0.11509185620331742,-0.2771024053534241,0.022379680987436097
65,0.11518168175364646,-0.27824796730461276,0.021969120261052674
66,0.11526286058455994,-0.27941463765002533,0.021556762725712386
67,0.11533535684977139,-0.2806003559420201,0.021142790466894493
68,0.11539913853697095,-0.2818030280925215,0.020727386283094697
69,0.11545417748196109,-0.2830205300713733,0.02031073360510646
70,0.11550044938109309,-0.2842507116575717,0.019893016415023133
71,0.11553793380199893,-0.28549140023675484,0.019474419164996627
72,0.11556661419261355,-0.2867404046382402,0.019055126695788568
73,0.11558647788848384,-0.2879955190048346,0.018635324155149794
74,0.11559751611836089,-0.2892545266885819,0.018215196916064328
75,0.11559972400807314,-0.2905152041655681,0.01779493049489388
76,0.11559310058267862,-0.29177532496286995,0.01737471046945906
77,0.11557764876689555,-0.2930326635907121,0.016954722397093423
78,0.11555337538381079,-0.2942849994728874,0.01653515173270658
79,0.11552029115186697,-0.2955301208685,0.016116183746892526
80,0.11547841068012958,-0.2967658287781039,0.01569800344411937
81,0.11542775246183595,-0.29798994082733943,0.015280795481036556
82,0.11536833886622919,-0.29920029512120766,0.014864744084935697
83,0.11530019612868055,-0.30039475406217725,0.01445003297240099
84,0.11522335433910463,-0.3015712081253788,0.014036845268185133
85,0.11513784742867254,-0.3027275795842209,0.013625363424346608
86,0.11504371315482881,-0.30386182617984736,0.013215769139683954
87,0.11494099308461878,-0.3049719447279548,0.012808243279502736
88,0.11482973257633375,-0.30605597465660167,0.012402965795750487
89,0.11470998075948208,-0.30711200146875894,0.012000115647555008
90,0.11458179051309493,-0.3081381601234894,0.011599870722201044
91,0.11444521844237641,-0.3091326383297816,0.011202407756580275
92,0.11430032485370831,-0.31009367974722385,0.010807902259149287
93,0.11414717372802043,-0.3110195870878634,0.010416528432429958
94,0.11398583269253851,-0.31190872511377393,0.010028459096086543
95,0.11381637299092187,-0.31275952352503655,0.009643865610613374
96,0.11363886945180428,-0.31357047973303503,0.009262917801666895
97,0.11345340045575167,-0.31434016151416583,0.008885783885075405
98,0.11326004790065154,-0.31506720953927736,0.008512630392559726
99,0.11305889716554912,-0.315750339774371,0.008143622098197453
100,0.11285003707294641,-0.3163883457483237,0.0077789219456633665
101,0.11263355984958065,-0.31698010068362753,0.0074186909762781
102,0.1124095610856996,-0.3175245594863828,0.007063088257896824
103,0.11217813969285156,-0.31802076059203066,0.006712270814669335
104,0.11193939786020884,-0.31846782766356463,0.006366393557702658
105,0.11169344100944388,-0.31886497113922313,0.006025609216656624
106,0.111440377748178,-0.31921148962692814,0.005690068272302774
107,0.11118031982202337,-0.31950677114300885,0.005359918890076264
108,0.11091338206523922,-0.3197502941930208,0.005035306854650206
109,0.11063968235002437,-0.31994162869275394,0.0047163755055612405
110,0.1103593415344681,-0.32008043672780045,0.0044032656739148475
111,0.11007248340918262,-0.32016647315034336,0.004096115620198269
112,0.10977923464264067,-0.3201995860121097,0.0037950609732286048
113,0.10947972472524228,-0.3201797168327258,0.003500234670262921
114,0.10917408591213544,-0.3201069007029984,0.003211766898296912
115,0.10886245316481591,-0.31998126622294165,0.0029297850365779757
116,0.10854496409153208,-0.3198030352746571,0.0026544136003581343
117,0.10822175888652107,-0.3195725226304697,0.0023857741859116058
118,0.10789298026810276,-0.31929013539701073,0.002123985416841289
119,0.10755877341565959,-0.31895637229622975,0.0018691628916979591
120,0.10721928590552926,-0.3185718227846057,0.0016214191329351757
121,0.10687466764583932,-0.3181371660121123,0.0013808635372225264
122,0.10652507081031182,-0.3176531696227761,0.0011476023271391675
123,0.10617064977106777,-0.3171206883989468,0.0009217385042689027
124,0.10581156103046076,-0.31654066275167203,0.0007033718037175868
125,0.10544796315196989,-0.3159141170598449,0.0004925986500729056
126,0.10508001669018256,-0.3152421578610561,0.0002895121148260016
127,0.10470788411989822,-0.3145259718973462,9.420187527372018e-05
128,0.10433172976438394,-0.31376682401930966,-9.324582508035695e-05
129,0.10395171972281393,-0.31296605495225177,-0.0002727482146086223
130,0.10356802179692483,-0.31212507892834374,-0.0004442260301090635
131,0.10318080541691918,-0.3112453811889581,-0.0006076035518056445
132,0.10279024156664981,-0.31032851536159534,-0.0007628086367840493
133,0.10239650270811816,-0.30937610071603383,-0.0009097727508479668
134,0.10199976270531996,-0.3083898193045499,-0.0010484309987818206
135,0.10160019674747177,-0.3073714129912583,-0.001178722153006715
136,0.10119798127165233,-0.3063226803758189,-0.0013005886806167974
137,0.10079329388489293,-0.30524547361694365,-0.0014139767687841483
138,0.10038631328575116,-0.30414169516131306,-0.001518836348521041
139,0.09997721918540262,-0.30301329438367963,-0.0016151211167889853
140,0.09956619222828555,-0.30186226414409195,-0.0017027885569448342
141,0.09915341391233334,-0.3006906372683193,-0.0017817999575149603
142,0.09873906650883012,-0.2995004829576941,-0.0018521204292891343
143,0.09832333298192494,-0.29829390313471077,-0.0019137189207266148
144,0.0979063969078399,-0.29707302873083624,-0.001966568231667659
145,0.09748844239380805,-0.29584001592308856,-0.0020106450253443223
146,0.09706965399677694,-0.29459704232602846,-0.0020459298386853245
147,0.09665021664191331,-0.2933463031458912,-0.0020724070909104095
148,0.09623031554094541,-0.29209000730364937,-0.002090065090410355
149,0.09581013611037874,-0.29083037353385427,-0.0020988960399096757
150,0.09538986388962128,-0.28956962646614576,-0.0020988960399096757
151,0.0949696844590546,-0.28830999269635066,-0.002090065090410355
152,0.0945497833580867,-0.2870536968541088,-0.0020724070909104095
153,0.09413034600322306,-0.28580295767397157,-0.0020459298386853245
154,0.09371155760619194,-0.28455998407691147,-0.0020106450253443223
155,0.09329360309216013,-0.2833269712691638,-0.001966568231667659
156,0.09287666701807508,-0.2821060968652893,-0.0019137189207266148
157,0.09246093349116989,-0.2808995170423059,-0.0018521204292891343
158,0.09204658608766668,-0.27970936273168073,-0.0017817999575149637
159,0.09163380777171447,-0.27853773585590813,-0.0017027885569448342
160,0.09122278081459739,-0.27738670561632034,-0.0016151211167889853
161,0.09081368671424885,-0.27625830483868696,-0.001518836348521041
162,0.09040670611510708,-0.2751545263830564,-0.0014139767687841483
163,0.09000201872834768,-0.27407731962418114,-0.0013005886806167974
164,0.08959980325252824,-0.2730285870087418,-0.0011787221530067185
165,0.08920023729468005,-0.27201018069545013,-0.0010484309987818206
166,0.08880349729188186,-0.27102389928396625,-0.0009097727508479668
167,0.08840975843335021,-0.2700714846384047,-0.0007628086367840528
168,0.08801919458308083,-0.26915461881104186,-0.0006076035518056445
169,0.08763197820307517,-0.2682749210716563,-0.00044422603010906003
170,0.08724828027718608,-0.26743394504774826,-0.00027274821460862575
171,0.08686827023561608,-0.26663317598069036,-9.324582508035695e-05
172,0.08649211588010179,-0.2658740281026538,9.42018752737167e-05
173,0.08611998330981745,-0.26515784213894394,0.0002895121148259981
174,0.08575203684803014,-0.2644858829401551,0.0004925986500729021
175,0.08538843896953925,-0.263859337248328,0.0007033718037175868
176,0.08502935022893224,-0.2632793116010532,0.0009217385042689062
177,0.0846749291896882,-0.2627468303772239,0.0011476023271391675
178,0.0843253323541607,-0.2622628339878878,0.001380863537222523
179,0.08398071409447075,-0.2618281772153943,0.0016214191329351688
180,0.08364122658434042,-0.2614436277037703,0.0018691628916979591
181,0.08330701973189725,-0.2611098646029893,0.002123985416841289
182,0.08297824111347896,-0.2608274773695303,0.0023857741859116023
183,0.08265503590846791,-0.26059696472534294,0.0026544136003581378
184,0.0823375468351841,-0.2604187337770584,0.002929785036577979
185,0.08202591408786457,-0.2602930992970016,0.0032117668982969087
186,0.08172027527475773,-0.26022028316727425,0.0035002346702629195
187,0.08142076535735934,-0.26020041398789034,0.0037950609732286013
188,0.0811275165908174,-0.26023352684965667,0.004096115620198267
189,0.08084065846553191,-0.2603195632721996,0.004403265673914846
190,0.08056031764997564,-0.2604583713072461,0.004716375505561244
191,0.08028661793476079,-0.2606497058069792,0.005035306854650201
192,0.08001968017797664,-0.2608932288569912,0.005359918890076261
193,0.07975962225182201,-0.26118851037307184,0.00569006827230277
194,0.07950655899055613,-0.2615350288607769,0.006025609216656621
195,0.07926060213979116,-0.2619321723364354,0.006366393557702655
196,0.07902186030714844,-0.26237923940796937,0.006712270814669331
197,0.0787904389143004,-0.2628754405136172,0.007063088257896821
198,0.07856644015041936,-0.2634198993163725,0.007418690976278106
199,0.0783499629270536,-0.26401165425167633,0.007778921945663372
200,0.07814110283445089,-0.264649660225629,0.008143622098197457
201,0.07793995209934847,-0.26533279046072267,0.00851263039255973
202,0.07774659954424834,-0.2660598384858342,0.00888578388507541
203,0.07756113054819573,-0.266829520266965,0.009262917801666897
204,0.07738362700907814,-0.2676404764749635,0.009643865610613367
205,0.07721416730746151,-0.2684912748862261,0.010028459096086535
206,0.0770528262719796,-0.26938041291213655,0.01041652843242995
207,0.0768996751462917,-0.2703063202527761,0.010807902259149281
208,0.0767547815576236,-0.2712673616702184,0.011202407756580272
209,0.07661820948690508,-0.27226183987651065,0.011599870722201039
210,0.07649001924051795,-0.273287998531241,0.012000115647555005
211,0.07637026742366626,-0.27434402534339836,0.012402965795750485
